file,Query,FragmentCount,serialiser,,parameterSet,runNr,serializeTiming(ms),deSerializeTiming(ms),outputBytes,Transfertime 1MB/s (ms)
/home/mmlab/serializations-test/queries-11,11,,RDF_THRIFT_Value,,2,1,3,7,190727,181.8914413
/home/mmlab/serializations-test/queries-11,11,,RDF_THRIFT_Value_gzipped,,4,1,11,14,31476,30.01785278
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_BINARY_1600,,5,1,4,2,213012,203.1440735
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_BINARY_1600_gzipped,,8,1,7,6,39495,37.66536713
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_BINARY_32000,,6,1,4,2,213012,203.1440735
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_BINARY_32000_gzipped,,9,1,10,3,39499,37.66918182
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_BINARY_800,,4,1,2,1,213012,203.1440735
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_BINARY_800_gzipped,,7,1,6,5,39505,37.67490387
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_TURTLE_0,,1,1,2,7,113724,108.455658
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_TURTLE_0_gzipped,,2,1,5,11,25042,23.88191223
/home/mmlab/serializations-test/queries-11,11,,Turtle_blocks,,1,1,3,19,122814,117.1245575
/home/mmlab/serializations-test/queries-11,11,,Turtle_blocks_gzipped,,4,1,8,15,25464,24.28436279
/home/mmlab/serializations-test/queries-11,11,,Turtle_flat,,2,1,10,8,166763,159.03759
/home/mmlab/serializations-test/queries-11,11,,Turtle_flat_gzipped,,5,1,10,18,25181,24.01447296
/home/mmlab/serializations-test/queries-11,11,,Turtle_pretty,,3,1,2,20,129366,123.3730316
/home/mmlab/serializations-test/queries-11,11,,Turtle_pretty_gzipped,,6,1,8,16,25147,23.98204803
/home/mmlab/serializations-test/queries-11,11,,"ERI_{disable_consistent_predicates=true, block_size=1024}",,4,2,4,3,27224,25.96282959
/home/mmlab/serializations-test/queries-11,11,,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip",,7,2,6,5,21301,20.31421661
/home/mmlab/serializations-test/queries-11,11,,"ERI_{disable_consistent_predicates=true, block_size=2048}",,5,2,9,7,27224,25.96282959
/home/mmlab/serializations-test/queries-11,11,,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip",,8,2,12,5,21301,20.31421661
/home/mmlab/serializations-test/queries-11,11,,"ERI_{disable_consistent_predicates=true, block_size=4096}",,6,2,7,4,27224,25.96282959
/home/mmlab/serializations-test/queries-11,11,,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip",,9,2,7,4,21301,20.31421661
/home/mmlab/serializations-test/queries-11,11,,N-Triples_utf-8,,1,2,1,6,198895,189.6810532
/home/mmlab/serializations-test/queries-11,11,,N-Triples_utf-8_gzipped,,2,2,4,7,26073,24.86515045
/home/mmlab/serializations-test/queries-11,11,,RDF_THRIFT,,1,2,6,4,192657,183.7320328
/home/mmlab/serializations-test/queries-11,11,,RDF_THRIFT_gzipped,,3,2,9,4,31978,30.49659729
/home/mmlab/serializations-test/queries-11,11,,RDF_THRIFT_Value,,2,2,4,6,190727,181.8914413
/home/mmlab/serializations-test/queries-11,11,,RDF_THRIFT_Value_gzipped,,4,2,10,8,31494,30.03501892
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_BINARY_1600,,5,2,3,2,213012,203.1440735
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_BINARY_1600_gzipped,,8,2,6,2,39524,37.69302368
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_BINARY_32000,,6,2,3,2,213012,203.1440735
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_BINARY_32000_gzipped,,9,2,8,5,39508,37.67776489
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_BINARY_800,,4,2,2,0,213012,203.1440735
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_BINARY_800_gzipped,,7,2,7,6,39507,37.67681122
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_TURTLE_0,,1,2,2,8,113724,108.455658
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_TURTLE_0_gzipped,,2,2,5,10,25043,23.88286591
/home/mmlab/serializations-test/queries-11,11,,Turtle_blocks,,1,2,5,14,122814,117.1245575
/home/mmlab/serializations-test/queries-11,11,,Turtle_blocks_gzipped,,4,2,1,13,25501,24.31964874
/home/mmlab/serializations-test/queries-11,11,,Turtle_flat,,2,2,6,12,166763,159.03759
/home/mmlab/serializations-test/queries-11,11,,Turtle_flat_gzipped,,5,2,7,22,25188,24.02114868
/home/mmlab/serializations-test/queries-11,11,,Turtle_pretty,,3,2,7,12,129366,123.3730316
/home/mmlab/serializations-test/queries-11,11,,Turtle_pretty_gzipped,,6,2,6,10,25152,23.98681641
/home/mmlab/serializations-test/queries-11,11,,"ERI_{disable_consistent_predicates=true, block_size=1024}",,4,3,9,8,27224,25.96282959
/home/mmlab/serializations-test/queries-11,11,,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip",,7,3,6,4,21301,20.31421661
/home/mmlab/serializations-test/queries-11,11,,"ERI_{disable_consistent_predicates=true, block_size=2048}",,5,3,5,4,27224,25.96282959
/home/mmlab/serializations-test/queries-11,11,,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip",,8,3,10,4,21301,20.31421661
/home/mmlab/serializations-test/queries-11,11,,"ERI_{disable_consistent_predicates=true, block_size=4096}",,6,3,6,7,27224,25.96282959
/home/mmlab/serializations-test/queries-11,11,,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip",,9,3,6,7,21301,20.31421661
/home/mmlab/serializations-test/queries-11,11,,N-Triples_utf-8,,1,3,2,8,198895,189.6810532
/home/mmlab/serializations-test/queries-11,11,,N-Triples_utf-8_gzipped,,2,3,2,6,26091,24.88231659
/home/mmlab/serializations-test/queries-11,11,,RDF_THRIFT,,1,3,4,5,192657,183.7320328
/home/mmlab/serializations-test/queries-11,11,,RDF_THRIFT_gzipped,,3,3,8,7,31886,30.40885925
/home/mmlab/serializations-test/queries-11,11,,RDF_THRIFT_Value,,2,3,6,6,190727,181.8914413
/home/mmlab/serializations-test/queries-11,11,,RDF_THRIFT_Value_gzipped,,4,3,3,8,31473,30.01499176
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_BINARY_1600,,5,3,2,3,213012,203.1440735
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_BINARY_1600_gzipped,,8,3,5,7,39489,37.65964508
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_BINARY_32000,,6,3,6,2,213012,203.1440735
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_BINARY_32000_gzipped,,9,3,8,5,39513,37.68253326
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_BINARY_800,,4,3,2,2,213012,203.1440735
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_BINARY_800_gzipped,,7,3,9,2,39516,37.68539429
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_TURTLE_0,,1,3,3,8,113724,108.455658
/home/mmlab/serializations-test/queries-11,11,,SesameRIO_TURTLE_0_gzipped,,2,3,3,10,25048,23.88763428
/home/mmlab/serializations-test/queries-11,11,,Turtle_blocks,,1,3,5,10,122814,117.1245575
/home/mmlab/serializations-test/queries-11,11,,Turtle_blocks_gzipped,,4,3,8,21,25482,24.30152893
/home/mmlab/serializations-test/queries-11,11,,Turtle_flat,,2,3,4,15,166763,159.03759
/home/mmlab/serializations-test/queries-11,11,,Turtle_flat_gzipped,,5,3,5,14,25231,24.06215668
/home/mmlab/serializations-test/queries-11,11,,Turtle_pretty,,3,3,4,15,129366,123.3730316
/home/mmlab/serializations-test/queries-11,11,,Turtle_pretty_gzipped,,6,3,4,26,25149,23.98395538
/home/mmlab/serializations-test/queries-11,11,33,"ERI_{disable_consistent_predicates=true, block_size=1024}",ERI (1024),4,4,7,5,27224,25.96282959
/home/mmlab/serializations-test/queries-11,11,33,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip","ERI (1024,GZIP)",7,4,9,6,21301,20.31421661
/home/mmlab/serializations-test/queries-11,11,33,"ERI_{disable_consistent_predicates=true, block_size=2048}",ERI (2048),5,4,7,6,27224,25.96282959
/home/mmlab/serializations-test/queries-11,11,33,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip","ERI (2048,GZIP)",8,4,5,5,21301,20.31421661
/home/mmlab/serializations-test/queries-11,11,33,"ERI_{disable_consistent_predicates=true, block_size=4096}",ERI (4096),6,4,8,4,27224,25.96282959
/home/mmlab/serializations-test/queries-11,11,33,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip","ERI (4096,GZIP)",9,4,12,8,21301,20.31421661
/home/mmlab/serializations-test/queries-11,11,33,N-Triples_utf-8,N-Triples,1,4,2,5,198895,189.6810532
/home/mmlab/serializations-test/queries-11,11,33,N-Triples_utf-8_gzipped,N-Triples (GZIP),2,4,9,7,26089,24.88040924
/home/mmlab/serializations-test/queries-11,11,33,RDF_THRIFT,RDF Thrift,1,4,7,7,192657,183.7320328
/home/mmlab/serializations-test/queries-11,11,33,RDF_THRIFT_gzipped,RDF Thrift (GZIP),3,4,7,11,31918,30.43937683
/home/mmlab/serializations-test/queries-11,11,33,RDF_THRIFT_Value,RDF Thrift (Value),2,4,2,8,190727,181.8914413
/home/mmlab/serializations-test/queries-11,11,33,RDF_THRIFT_Value_gzipped,"RDF Thrift (Value,GZIP)",4,4,17,5,31485,30.02643585
/home/mmlab/serializations-test/queries-11,11,33,SesameRIO_BINARY_1600,Sesame Binary (1600),5,4,2,2,213012,203.1440735
/home/mmlab/serializations-test/queries-11,11,33,SesameRIO_BINARY_1600_gzipped,"Sesame Binary (1600,GZIP)",8,4,3,6,39530,37.69874573
/home/mmlab/serializations-test/queries-11,11,33,SesameRIO_BINARY_32000,Sesame Binary (32000),6,4,5,3,213012,203.1440735
/home/mmlab/serializations-test/queries-11,11,33,SesameRIO_BINARY_32000_gzipped,"Sesame Binary (32000,GZIP)",9,4,11,4,39529,37.69779205
/home/mmlab/serializations-test/queries-11,11,33,SesameRIO_BINARY_800,Sesame Binary (800),4,4,1,4,213012,203.1440735
/home/mmlab/serializations-test/queries-11,11,33,SesameRIO_BINARY_800_gzipped,Sesame Binary (800),7,4,8,4,39510,37.67967224
/home/mmlab/serializations-test/queries-11,11,33,SesameRIO_TURTLE_0,Sesame Turtle,1,4,2,10,113724,108.455658
/home/mmlab/serializations-test/queries-11,11,33,SesameRIO_TURTLE_0_gzipped,Sesame Turtle (GZIP),2,4,6,9,25038,23.87809753
/home/mmlab/serializations-test/queries-11,11,33,Turtle_blocks,Jena Turtle (Blocks),1,4,7,15,122814,117.1245575
/home/mmlab/serializations-test/queries-11,11,33,Turtle_blocks_gzipped,"Jena Turtle (Blocks,GZIP)",4,4,12,20,25491,24.310112
/home/mmlab/serializations-test/queries-11,11,33,Turtle_flat,Jena Turtle (Flat),2,4,5,15,166763,159.03759
/home/mmlab/serializations-test/queries-11,11,33,Turtle_flat_gzipped,"Jena Turtle (Flat,GZIP)",5,4,11,18,25169,24.00302887
/home/mmlab/serializations-test/queries-11,11,33,Turtle_pretty,Jena Turtle (Pretty),3,4,9,13,129366,123.3730316
/home/mmlab/serializations-test/queries-11,11,33,Turtle_pretty_gzipped,"Jena Turtle (Pretty,GZIP)",6,4,7,13,25146,23.98109436
/home/mmlab/serializations-test/queries-12,12,,"ERI_{disable_consistent_predicates=true, block_size=1024}",,4,1,121,84,505145,481.7438126
/home/mmlab/serializations-test/queries-12,12,,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip",,7,1,138,98,401166,382.5817108
/home/mmlab/serializations-test/queries-12,12,,"ERI_{disable_consistent_predicates=true, block_size=2048}",,5,1,124,88,505145,481.7438126
/home/mmlab/serializations-test/queries-12,12,,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip",,8,1,144,101,401166,382.5817108
/home/mmlab/serializations-test/queries-12,12,,"ERI_{disable_consistent_predicates=true, block_size=4096}",,6,1,124,87,505145,481.7438126
/home/mmlab/serializations-test/queries-12,12,,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip",,9,1,145,104,401166,382.5817108
/home/mmlab/serializations-test/queries-12,12,,N-Triples_utf-8,,1,1,45,79,2912930,2777.986526
/home/mmlab/serializations-test/queries-12,12,,N-Triples_utf-8_gzipped,,2,1,70,96,459117,437.8480911
/home/mmlab/serializations-test/queries-12,12,,RDF_THRIFT,,1,1,94,102,2762676,2634.693146
/home/mmlab/serializations-test/queries-12,12,,RDF_THRIFT_gzipped,,3,1,135,140,560208,534.2559814
/home/mmlab/serializations-test/queries-12,12,,RDF_THRIFT_Value,,2,1,87,115,2728200,2601.81427
/home/mmlab/serializations-test/queries-12,12,,RDF_THRIFT_Value_gzipped,,4,1,115,152,554412,528.7284851
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_BINARY_1600,,5,1,35,51,3327306,3173.166275
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_BINARY_1600_gzipped,,8,1,125,86,690312,658.3328247
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_BINARY_32000,,6,1,62,52,3327306,3173.166275
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_BINARY_32000_gzipped,,9,1,137,80,690300,658.3213806
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_BINARY_800,,4,1,42,48,3327306,3173.166275
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_BINARY_800_gzipped,,7,1,113,77,690317,658.3375931
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_TURTLE_0,,1,1,60,137,1607420,1532.95517
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_TURTLE_0_gzipped,,2,1,76,179,442276,421.787262
/home/mmlab/serializations-test/queries-12,12,,Turtle_blocks,,1,1,89,222,1657507,1580.721855
/home/mmlab/serializations-test/queries-12,12,,Turtle_blocks_gzipped,,4,1,110,261,448216,427.4520874
/home/mmlab/serializations-test/queries-12,12,,Turtle_flat,,2,1,75,238,2335121,2226.944923
/home/mmlab/serializations-test/queries-12,12,,Turtle_flat_gzipped,,5,1,114,271,441419,420.9699631
/home/mmlab/serializations-test/queries-12,12,,Turtle_pretty,,3,1,71,221,1826949,1742.314339
/home/mmlab/serializations-test/queries-12,12,,Turtle_pretty_gzipped,,6,1,129,247,443052,422.5273132
/home/mmlab/serializations-test/queries-12,12,,"ERI_{disable_consistent_predicates=true, block_size=1024}",,4,2,115,91,505145,481.7438126
/home/mmlab/serializations-test/queries-12,12,,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip",,7,2,144,99,401166,382.5817108
/home/mmlab/serializations-test/queries-12,12,,"ERI_{disable_consistent_predicates=true, block_size=2048}",,5,2,117,84,505145,481.7438126
/home/mmlab/serializations-test/queries-12,12,,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip",,8,2,130,86,401166,382.5817108
/home/mmlab/serializations-test/queries-12,12,,"ERI_{disable_consistent_predicates=true, block_size=4096}",,6,2,130,89,505145,481.7438126
/home/mmlab/serializations-test/queries-12,12,,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip",,9,2,139,98,401166,382.5817108
/home/mmlab/serializations-test/queries-12,12,,N-Triples_utf-8,,1,2,49,79,2912930,2777.986526
/home/mmlab/serializations-test/queries-12,12,,N-Triples_utf-8_gzipped,,2,2,79,98,459219,437.9453659
/home/mmlab/serializations-test/queries-12,12,,RDF_THRIFT,,1,2,88,114,2762676,2634.693146
/home/mmlab/serializations-test/queries-12,12,,RDF_THRIFT_gzipped,,3,2,113,148,560121,534.1730118
/home/mmlab/serializations-test/queries-12,12,,RDF_THRIFT_Value,,2,2,75,126,2728200,2601.81427
/home/mmlab/serializations-test/queries-12,12,,RDF_THRIFT_Value_gzipped,,4,2,128,143,554314,528.635025
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_BINARY_1600,,5,2,44,48,3327306,3173.166275
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_BINARY_1600_gzipped,,8,2,113,64,690407,658.4234238
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_BINARY_32000,,6,2,66,48,3327306,3173.166275
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_BINARY_32000_gzipped,,9,2,133,78,690466,658.4796906
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_BINARY_800,,4,2,40,47,3327306,3173.166275
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_BINARY_800_gzipped,,7,2,121,86,690309,658.3299637
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_TURTLE_0,,1,2,51,137,1607420,1532.95517
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_TURTLE_0_gzipped,,2,2,69,167,442277,421.7882156
/home/mmlab/serializations-test/queries-12,12,,Turtle_blocks,,1,2,82,231,1657507,1580.721855
/home/mmlab/serializations-test/queries-12,12,,Turtle_blocks_gzipped,,4,2,118,248,448293,427.5255203
/home/mmlab/serializations-test/queries-12,12,,Turtle_flat,,2,2,86,244,2335121,2226.944923
/home/mmlab/serializations-test/queries-12,12,,Turtle_flat_gzipped,,5,2,113,297,441380,420.9327698
/home/mmlab/serializations-test/queries-12,12,,Turtle_pretty,,3,2,105,223,1826949,1742.314339
/home/mmlab/serializations-test/queries-12,12,,Turtle_pretty_gzipped,,6,2,133,242,443074,422.5482941
/home/mmlab/serializations-test/queries-12,12,,"ERI_{disable_consistent_predicates=true, block_size=1024}",,4,3,107,70,505145,481.7438126
/home/mmlab/serializations-test/queries-12,12,,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip",,7,3,141,100,401166,382.5817108
/home/mmlab/serializations-test/queries-12,12,,"ERI_{disable_consistent_predicates=true, block_size=2048}",,5,3,118,82,505145,481.7438126
/home/mmlab/serializations-test/queries-12,12,,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip",,8,3,155,120,401166,382.5817108
/home/mmlab/serializations-test/queries-12,12,,"ERI_{disable_consistent_predicates=true, block_size=4096}",,6,3,98,67,505145,481.7438126
/home/mmlab/serializations-test/queries-12,12,,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip",,9,3,151,107,401166,382.5817108
/home/mmlab/serializations-test/queries-12,12,,N-Triples_utf-8,,1,3,50,80,2912930,2777.986526
/home/mmlab/serializations-test/queries-12,12,,N-Triples_utf-8_gzipped,,2,3,80,96,459106,437.8376007
/home/mmlab/serializations-test/queries-12,12,,RDF_THRIFT,,1,3,93,119,2762676,2634.693146
/home/mmlab/serializations-test/queries-12,12,,RDF_THRIFT_gzipped,,3,3,125,134,560103,534.1558456
/home/mmlab/serializations-test/queries-12,12,,RDF_THRIFT_Value,,2,3,82,122,2728200,2601.81427
/home/mmlab/serializations-test/queries-12,12,,RDF_THRIFT_Value_gzipped,,4,3,136,147,554272,528.5949707
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_BINARY_1600,,5,3,37,47,3327306,3173.166275
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_BINARY_1600_gzipped,,8,3,99,90,690340,658.3595276
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_BINARY_32000,,6,3,59,51,3327306,3173.166275
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_BINARY_32000_gzipped,,9,3,138,75,690333,658.3528519
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_BINARY_800,,4,3,38,44,3327306,3173.166275
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_BINARY_800_gzipped,,7,3,118,66,690358,658.3766937
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_TURTLE_0,,1,3,48,149,1607420,1532.95517
/home/mmlab/serializations-test/queries-12,12,,SesameRIO_TURTLE_0_gzipped,,2,3,78,168,442292,421.8025208
/home/mmlab/serializations-test/queries-12,12,,Turtle_blocks,,1,3,98,225,1657507,1580.721855
/home/mmlab/serializations-test/queries-12,12,,Turtle_blocks_gzipped,,4,3,125,244,448261,427.4950027
/home/mmlab/serializations-test/queries-12,12,,Turtle_flat,,2,3,91,233,2335121,2226.944923
/home/mmlab/serializations-test/queries-12,12,,Turtle_flat_gzipped,,5,3,111,274,441265,420.8230972
/home/mmlab/serializations-test/queries-12,12,,Turtle_pretty,,3,3,102,219,1826949,1742.314339
/home/mmlab/serializations-test/queries-12,12,,Turtle_pretty_gzipped,,6,3,135,257,443067,422.5416183
/home/mmlab/serializations-test/queries-12,12,594,"ERI_{disable_consistent_predicates=true, block_size=1024}",ERI (1024),4,4,121,69,505145,481.7438126
/home/mmlab/serializations-test/queries-12,12,594,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip","ERI (1024,GZIP)",7,4,145,106,401166,382.5817108
/home/mmlab/serializations-test/queries-12,12,594,"ERI_{disable_consistent_predicates=true, block_size=2048}",ERI (2048),5,4,115,81,505145,481.7438126
/home/mmlab/serializations-test/queries-12,12,594,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip","ERI (2048,GZIP)",8,4,143,91,401166,382.5817108
/home/mmlab/serializations-test/queries-12,12,594,"ERI_{disable_consistent_predicates=true, block_size=4096}",ERI (4096),6,4,100,68,505145,481.7438126
/home/mmlab/serializations-test/queries-12,12,594,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip","ERI (4096,GZIP)",9,4,155,103,401166,382.5817108
/home/mmlab/serializations-test/queries-12,12,594,N-Triples_utf-8,N-Triples,1,4,43,77,2912930,2777.986526
